nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
1,3,153.0,55.79898953437805,0.8011449457334792,0.6175165849147931,66.37430167597765,6.212290502793296
2,3,60.0,35.31370830535889,0.8919696546532141,0.6046087995284479,32.15584415584416,9.64935064935065
3,3,66.0,32.14213538169861,0.736150012130514,0.8027944244488309,53.50617283950617,10.209876543209877
4,3,68.5,31.899494767189026,0.601566247516062,0.8459268819594161,7.011904761904762,10.904761904761905
5,3,61.0,36.62741661071777,0.7743728359732794,0.5713827467898951,178.2077922077922,13.207792207792208
6,3,94.0,38.14213538169861,0.7192704789368926,0.8119470551706076,40.267857142857146,20.94642857142857
7,3,75.5,38.38477611541748,0.8517311118846382,0.6439301972669467,179.90322580645162,24.946236559139784
8,3,211.5,62.870057225227356,0.794019874579632,0.6724074621240342,13.891666666666667,27.90833333333333
9,3,60.5,32.38477599620819,0.7143966034461939,0.7249089201368176,57.733333333333334,26.573333333333334
10,3,46.0,28.97056233882904,0.704567178000117,0.6887376829449794,233.83050847457628,32.96610169491525
11,3,223.0,64.76955211162567,0.6299265490396744,0.6679945809729535,38.91633466135458,38.589641434262944
12,3,121.5,49.21320307254791,0.9191318163394988,0.6304096861245565,246.21527777777777,37.72222222222222
13,3,188.5,66.52691125869751,0.8855609277736896,0.535212808163731,21.65137614678899,42.91743119266055
14,3,75.5,38.38477599620819,0.887680836749432,0.6439302012665772,129.2258064516129,48.623655913978496
15,3,76.5,34.38477599620819,0.7185243063679099,0.813090525185115,223.33695652173913,53.641304347826086
16,3,270.0,107.25483322143555,0.8534274292319517,0.29494421635614126,10.867924528301886,52.660377358490564
17,3,190.5,64.72792160511017,0.7487996479763136,0.5713753754754677,251.34234234234233,69.22972972972973
18,3,138.0,48.14213538169861,0.865464149955362,0.7482353989038828,152.7950310559006,66.50931677018633
19,3,116.5,41.21320295333862,0.4462383812381426,0.8619122513065548,238.55555555555554,68.8
20,3,223.0,62.28427076339722,0.8084406155284299,0.7223671018530494,141.79681274900398,77.42231075697211
21,3,323.5,91.01219260692596,0.7755297857893224,0.49077789613654954,163.86263736263737,76.96703296703296
22,3,192.5,72.18376541137695,0.8931755197141544,0.4642602831644804,110.66071428571429,79.30803571428571
23,3,128.0,48.627416491508484,0.8286314045412876,0.6802325979536245,125.38666666666667,81.42666666666666
