nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
1,3,174.0,68.97056221961975,0.9712256959151256,0.45965456743925126,9.323671497584542,4.207729468599034
2,1,51.0,36.14213538169861,0.8012093903601152,0.4906281059340145,45.44117647058823,3.1470588235294117
3,1,49.5,28.242640614509583,0.6861652986411659,0.7798381254407767,64.78125,3.625
4,2,43.0,24.485281229019165,0.5874121132008784,0.901297417212129,99.43636363636364,3.5272727272727273
5,3,249.5,78.04163014888763,0.8890940926513856,0.5147872110248519,248.47552447552448,8.737762237762238
6,3,104.5,47.21320307254791,0.6531270346332962,0.5891138379160075,168.02380952380952,8.88888888888889
7,3,117.5,52.870057106018066,0.8763740014851263,0.5282362140715238,182.19148936170214,8.092198581560282
8,1,34.0,25.313708305358887,0.8640485145719846,0.6667718224244321,53.630434782608695,11.956521739130434
9,2,51.0,29.798989176750183,0.7959933830901471,0.7217336848431715,233.21875,14.390625
10,3,125.0,45.455843567848206,0.6468607994664769,0.7602219999598898,158.09655172413792,16.26896551724138
11,3,84.5,37.55634891986847,0.7239309985243484,0.7528350707769242,183.22549019607843,17.333333333333332
12,1,40.0,24.14213514328003,0.5198238578024328,0.8624193694501281,32.07843137254902,17.470588235294116
13,3,324.0,92.08326029777527,0.8551285591705391,0.48016831549118444,206.62637362637363,16.3489010989011
14,3,145.0,53.455843567848206,0.7760617788272208,0.637657528410218,144.36686390532543,19.90532544378698
15,1,48.0,27.313708305358887,0.6928806097513289,0.8085181381420814,108.63934426229508,22.262295081967213
16,1,59.5,31.55634891986847,0.6269711724916405,0.7508502520643024,65.4054054054054,28.64864864864865
17,3,99.0,41.79898965358734,0.8646033152882072,0.7120549173467148,235.79661016949152,31.14406779661017
18,3,571.0,120.22539567947388,0.8416566533255784,0.4964248829934681,134.1881028938907,39.860128617363344
19,1,48.0,29.313708186149597,0.6772736083369104,0.7019554996954246,49.29032258064516,35.5
20,1,52.0,30.14213526248932,0.8641577232621643,0.7192256689815727,105.34848484848484,35.196969696969695
21,1,43.0,25.313708305358887,0.42868003778940295,0.8432702460073699,79.50909090909092,38.27272727272727
22,1,89.0,50.62741661071777,0.9321235035828027,0.4363433249689298,15.553571428571429,39.535714285714285
23,1,29.0,20.485281229019165,0.15631319070456037,0.8684083705970504,66.28205128205128,42.1025641025641
24,3,139.5,87.15432751178741,0.9399406315478821,0.23078424597047237,207.4127906976744,41.75581395348837
25,1,35.0,23.313708305358887,0.8017138172927222,0.8091987282944626,30.434782608695652,46.630434782608695
26,1,39.5,23.899494647979736,0.5334655481336793,0.8690195040872569,44.78431372549019,49.431372549019606
27,1,45.5,25.899494767189026,0.5066013634494073,0.8523906481749288,6.620689655172414,50.98275862068966
28,1,97.0,49.94112479686737,0.751035291761585,0.48872545462825556,82.07627118644068,51.813559322033896
29,3,390.5,110.81118202209473,0.6878514109155898,0.3996351937065867,240.6574712643678,50.758620689655174
30,3,186.0,54.62741661071777,0.4639888897405221,0.7832519463251413,226.50710900473933,55.48815165876778
31,1,88.5,50.041629910469055,0.7915552532438007,0.4441096820306444,40.77477477477478,58.36036036036036
32,3,238.5,67.35533845424652,0.6654534329510844,0.6606237788470101,117.04477611940298,64.16417910447761
33,1,39.5,23.899494767189026,0.6052753392699942,0.8690194954180195,97.68627450980392,65.41176470588235
34,1,50.0,29.313708305358887,0.6964950302340933,0.7312036395689339,23.125,66.953125
35,1,82.0,39.79898941516876,0.4652433163198917,0.6505484214342108,13.120000000000001,68.86
36,1,47.5,27.55634880065918,0.6176249073434599,0.7860680182680558,37.36666666666667,70.48333333333333
37,3,221.5,59.69848430156708,0.7611315812017804,0.7810107018127797,136.81048387096774,71.79435483870968
38,3,143.0,50.28427052497864,0.7636106731991865,0.7106922721881755,218.5548780487805,73.20121951219512
39,3,220.5,67.01219272613525,0.3437374939923721,0.6170364221468347,151.8995983935743,80.40562248995984
40,1,30.5,21.071067690849304,0.471492877952246,0.8632500631992441,58.09756097560975,84.26829268292683
41,1,79.5,45.21320307254791,0.7247797854921963,0.48870461736550763,68.91,85.92
42,3,317.0,75.5979790687561,0.6277030393203561,0.6970256411509628,206.64942528735634,87.72413793103448
43,1,38.5,25.55634891986847,0.570679398447665,0.7407522438835075,89.0,87.04
44,1,102.5,55.35533845424652,0.9009612748255743,0.42035353930530295,128.248,87.408
45,3,202.0,63.94112479686737,0.7530146154487783,0.6208700206553167,167.57391304347826,90.89565217391305
46,1,61.5,30.727921724319458,0.6336003927536736,0.8184998499020001,106.44736842105263,90.96052631578948
47,3,234.0,65.11269772052765,0.7711167602865824,0.6935764571963975,186.3764258555133,92.42585551330798
48,1,117.0,47.455843448638916,0.664611021080849,0.6528543954859534,14.58695652173913,95.3913043478261
49,1,137.5,51.35533809661865,0.767865872230621,0.6551509524428583,52.075471698113205,98.34591194968553
50,1,47.0,26.14213514328003,0.7670812600855186,0.8642225838239915,95.59322033898304,97.84745762711864
51,1,52.0,30.97056233882904,0.8547637355040407,0.6812633498014339,152.0909090909091,101.75757575757575
52,1,48.0,26.14213526248932,0.3753336600684214,0.8826102903239544,125.85,101.65
53,1,135.5,70.18376553058624,0.9265197603899117,0.3456812536348672,30.454545454545453,103.26666666666667
54,1,66.0,32.14213526248932,0.6283528304752787,0.8027944304036656,212.14814814814815,105.55555555555556
55,4,64.5,38.38477599620819,0.9499517757077733,0.5501125560489302,166.4390243902439,109.8780487804878
56,4,71.5,35.55634891986847,0.8596757426409881,0.7106922624086679,187.0681818181818,110.55681818181819
57,1,40.5,25.55634891986847,0.8281335576376624,0.7792328799294039,204.94230769230768,114.07692307692308
58,1,40.0,26.14213538169861,0.5322968300140761,0.735508568562059,69.98076923076923,122.11538461538461
59,1,83.5,42.38477599620819,0.8925996244213117,0.5840856749042053,172.76699029126215,122.31067961165049
60,1,38.5,33.55634891986847,0.8080118770618802,0.42965630617097555,136.11111111111111,123.07407407407408
61,1,46.0,27.313708305358887,0.3495179006292036,0.7748298823861612,154.6949152542373,123.71186440677965
62,3,175.0,92.91168713569641,0.6851317221678525,0.25474591006265035,36.82710280373832,124.68691588785046
63,1,78.0,38.62741661071777,0.5989865830078641,0.656920991098334,80.81052631578947,131.77894736842106
64,1,41.5,23.899494647979736,0.3838564814856984,0.9130204916359789,171.64150943396226,132.1320754716981
65,1,55.0,30.97056233882904,0.7652222701491183,0.7205670045976704,130.7058823529412,134.52941176470588
66,1,59.0,29.313708305358887,0.49380306337811736,0.8628202946913419,143.64383561643837,135.95890410958904
67,1,71.0,36.97056233882904,0.7896745525402251,0.6527638569775805,158.57954545454547,136.6590909090909
