nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
25,3,206.0,63.9411244392395,0.8956616483377423,0.6331644835925575,131.64224137931035,60.474137931034484
26,3,165.5,53.21320307254791,0.7764617232243638,0.7344615410670399,204.9,63.31578947368421
27,3,186.5,64.04163002967834,0.8211901283208799,0.5714311953023664,186.61574074074073,66.00462962962963
28,3,200.5,56.870057225227356,0.7797655540440499,0.7790348935144316,152.51769911504425,67.56637168141593
29,3,334.5,98.66904652118683,0.8866670737831297,0.4317617081257569,221.72486772486772,73.24603174603175
30,3,100.5,39.55634891986847,0.7763655675772022,0.807130070333728,53.714285714285715,68.09243697478992
31,3,210.0,62.97056245803833,0.6791594649508985,0.6655091237977826,5.104166666666667,75.45833333333333
32,3,249.5,82.04163014888763,0.7748486399793,0.4658132649318832,247.27430555555554,75.23263888888889
33,3,186.0,65.59797894954681,0.879833846263428,0.5431776477044616,164.91121495327104,73.0233644859813
34,3,87.0,36.97056245803833,0.5694837466447813,0.7998655660678153,22.942307692307693,73.48076923076923
35,3,88.0,40.627416491508484,0.8093283011505963,0.6699680984060596,134.11320754716982,73.72641509433963
36,3,276.5,82.5269113779068,0.8476622052372302,0.5101687072646467,191.98407643312103,77.10828025477707
37,1,35.0,27.313708305358887,0.8880947636498516,0.589544475728601,88.4375,80.875
38,3,92.5,42.38477599620819,0.8844416468974602,0.6470410171094488,36.785714285714285,84.24107142857143
39,3,223.0,63.455843687057495,0.6932464212809164,0.6959394917392202,145.015873015873,85.95238095238095
40,3,117.5,46.041630268096924,0.8266581203181214,0.6965404540500514,124.07971014492753,86.09420289855072
41,3,188.5,54.041630029678345,0.7436763533524243,0.811081206792217,206.3943661971831,86.11267605633803
42,3,197.5,62.870057225227356,0.7306516895943611,0.6278982211323724,158.1946902654867,88.59734513274336
43,3,113.5,48.38477599620819,0.8830534224008978,0.6092397847590987,171.86029411764707,91.94117647058823
44,3,117.0,43.455843448638916,0.7602425859356994,0.778573035030128,24.625,94.8970588235294
45,3,55.0,31.313708305358887,0.8001336478753651,0.7048611110449973,7.714285714285714,93.84285714285714
46,4,63.5,38.041630148887634,0.9377372501489607,0.5513982094143866,39.0875,96.5375
47,3,136.5,45.213202714920044,0.6184285195419182,0.8390966204489301,188.61146496815286,96.78980891719745
48,3,113.0,40.97056245803833,0.5015479460237906,0.845949533426437,126.66666666666667,100.88636363636364
49,3,200.0,57.455843687057495,0.8084393932628301,0.7613273771164497,143.54424778761063,106.09734513274336
50,3,340.0,87.11269772052765,0.8362434060447116,0.5630226344446231,172.1078947368421,107.04736842105262
51,3,122.0,49.455843687057495,0.7556534918109217,0.6268079044533105,151.21527777777777,114.86111111111111
52,3,99.5,39.21320283412933,0.7964638181136576,0.8131455940204445,59.1025641025641,121.1025641025641
53,4,40.5,26.727921843528748,0.7889564669309396,0.7124173733912024,119.0,120.41509433962264
54,3,246.5,68.87005710601807,0.8549185753210893,0.65307927422758,171.3273381294964,122.1978417266187
55,4,77.5,45.21320307254791,0.90310772729731,0.47641016158272753,30.5,121.94897959183673
56,3,155.5,58.72792184352875,0.9378384270412944,0.5665666294901842,132.1576086956522,127.24456521739131
57,4,104.5,57.69848430156708,0.9354461384170599,0.3944548906914276,32.86153846153846,129.26923076923077
58,3,66.0,34.14213538169861,0.8764043645856955,0.7114959615650317,18.426829268292682,134.53658536585365
59,3,185.0,56.62741661071777,0.8755937014672551,0.7249834524162364,51.69668246445498,136.4170616113744
60,3,131.0,49.79898953437805,0.8970256076670919,0.6638043566438027,179.72727272727272,135.6883116883117
61,3,73.5,36.38477575778961,0.8588112754344636,0.6976824487015878,75.12222222222222,137.84444444444443
62,3,123.5,51.55634880065918,0.7002885490618584,0.583865098273068,3.5945945945945947,142.32432432432432
63,3,100.0,48.62741661071777,0.8928179351876994,0.5314317145456774,152.21311475409837,141.4672131147541
64,3,83.0,40.97056233882904,0.8742763530736427,0.6213611653361688,29.509803921568626,146.7843137254902
65,3,207.5,62.870057106018066,0.7828199034239878,0.6596905386281239,168.04237288135593,148.14406779661016
66,3,232.5,65.35533821582794,0.6035194285419875,0.6840229737533946,192.33333333333334,151.05747126436782
67,3,112.0,45.455843448638916,0.8941898188275701,0.6811589155367801,69.38636363636364,149.53030303030303
