nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
1,3,163.0,55.65685415267944,0.9225754857298907,0.6612415840449815,4.7486910994764395,8.282722513089006
2,3,507.5,98.04163014888763,0.8371684592166271,0.6634754584384829,24.6028880866426,8.252707581227437
3,3,245.5,76.04163014888763,0.8814338777358552,0.5335296055765495,102.675,5.825
4,3,327.0,95.31370830535889,0.9443072612715729,0.4523211375212773,279.22727272727275,4.491978609625669
5,3,296.0,68.97056233882904,0.7069735425430594,0.7819411005269638,304.94224924012155,8.501519756838906
6,3,685.5,107.21320307254791,0.6885624495404686,0.7494122381828565,539.1126187245591,11.938941655359566
7,3,556.5,118.52691113948822,0.6812337024183217,0.4977841904724577,563.5539215686274,12.640522875816993
8,3,469.5,90.38477599620819,0.8318139545853708,0.7221956838333109,693.8986354775828,12.612085769980506
9,3,137.5,61.55634891986847,0.7588849141709467,0.45600211479966585,741.2215568862275,2.8323353293413174
10,3,972.0,134.42640602588654,0.8420619085145374,0.6759381420526168,941.9642166344294,11.088007736943908
11,3,659.0,109.94112515449524,0.7104405995507181,0.6851330597265403,1015.4563380281691,8.667605633802816
12,3,1073.0,126.08325982093811,0.630386501837096,0.8481930868872695,851.4256637168141,18.96283185840708
13,3,128.0,45.31370830535889,0.7483519607948165,0.7833586156551648,806.1,8.64
14,3,2203.0,184.0243854522705,0.4803457970637034,0.8174733606131617,163.27539404553414,26.60201401050788
15,3,871.0,121.25483345985413,0.7680446144962224,0.7444403422259912,275.3596112311015,21.40280777537797
16,3,820.5,162.12489008903503,0.8363583338092782,0.3922735810038397,222.0,20.69730941704036
17,3,73.5,44.72792184352875,0.5590006189906374,0.46167861914793645,804.9368421052632,18.389473684210525
18,3,1950.0,177.53910338878632,0.4980775039890243,0.7774212918951023,971.2513553474618,40.807294233612616
19,3,3017.5,246.40916085243225,0.7933326855783545,0.6245158186932509,545.8247521586185,57.2890949792133
20,3,55.5,36.38477599620819,0.6953905399987587,0.5268214339520936,613.6111111111111,36.083333333333336
21,3,391.5,83.35533833503723,0.803156945178469,0.7080677156322482,64.44988344988344,46.15617715617716
