gland_id,area_pixels,perimeter_pixels,width_pixels,height_pixels,aspect_ratio,circularity,centroid_x,centroid_y
1,33793.0,1773.692555308342,256,256,1.0,0.13498326415213244,130.96372029710295,114.55606190631195
2,1087.0,153.0538227558136,41,37,1.1081081081081081,0.5831107468339319,233.73045078196873,80.0128794848206
3,102.0,53.2132031917572,8,21,2.625,0.45265907464160443,2.7549019607843137,74.66666666666667
4,2048.0,208.16652047634125,51,67,1.3137254901960784,0.593906461575229,122.41455078125,209.5771484375
