nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
1,3,100.0,46.14213538169861,0.6752512097379652,0.5902207666149264,62.81147540983606,3.557377049180328
2,3,125.5,48.38477599620819,0.9480305182315608,0.6736528016499286,197.19594594594594,4.79054054054054
3,3,87.0,38.97056245803833,0.8116137459249841,0.7198728073213279,209.9904761904762,6.619047619047619
4,3,197.5,60.5269113779068,0.41378084558821554,0.6774541977654318,181.70535714285714,9.741071428571429
5,3,182.0,58.28427076339722,0.747597042968585,0.673253341940993,85.40865384615384,12.947115384615385
6,3,220.5,62.870057106018066,0.8454067362364408,0.7010205482771148,42.97991967871486,16.97590361445783
7,3,430.0,89.25483310222626,0.639661719083029,0.6782890953896253,127.05982905982906,18.61752136752137
8,3,176.5,71.35533821582794,0.9174521588491883,0.43561380628912666,156.21153846153845,12.9375
9,3,392.0,101.25483322143555,0.8585682390012107,0.4804679308646642,68.11899313501144,25.25171624713959
10,3,123.5,42.3847758769989,0.45164550348435784,0.8638872006758507,231.32867132867133,21.566433566433567
11,3,168.0,53.455843567848206,0.6263245454780337,0.7388032053304595,103.609375,25.208333333333336
12,3,82.0,36.97056233882904,0.758679374093399,0.7538962855234027,214.73737373737373,23.929292929292927
13,3,130.0,50.28427064418793,0.5066238273481076,0.6460838807440806,177.90066225165563,27.503311258278146
14,4,64.5,33.899494767189026,0.8432903344333956,0.7053150119298695,5.703703703703703,26.08641975308642
15,3,80.5,41.21320295333862,0.8679556912491385,0.5955702680701944,85.13131313131314,25.333333333333332
16,3,340.0,76.42640578746796,0.580779824308464,0.7314790788177364,51.31367292225201,35.83378016085791
17,3,103.5,42.38477599620819,0.7255001641204969,0.7239864353603022,221.08943089430895,33.69918699186992
18,3,65.5,33.55634891986847,0.7475751742054034,0.7309737156934779,162.14814814814815,36.17283950617284
19,3,229.5,79.01219236850739,0.8410733793969142,0.4619599535870723,19.772200772200772,47.7027027027027
20,3,47.5,31.55634891986847,0.7864557960204048,0.5994182684546953,204.58064516129033,40.516129032258064
